AAPL_SI,AEP_SI,AMGN_SI,AMZN_SI,BA_SI,BAC_SI,BCH_SI,BHP_SI,BP_SI,BSAC_SI,C_SI,CAT_SI,CHTR_SI,CMCSA_SI,CODI_SI,CSCO_SI,CVX_SI,D_SI,DHR_SI,DIS_SI,DUK_SI,EXC_SI,GD_SI,GE_SI,GOOG_SI,HD_SI,HON_SI,HSBC_SI,IEP_SI,INTC_SI,JNJ_SI,JPM_SI,KO_SI,LMT_SI,MA_SI,MCD_SI,MDT_SI,MMM_SI,MO_SI,MRK_SI,MSFT_SI,NEE_SI,NGG_SI,NVS_SI,ORCL_SI,PCG_SI,PEP_SI,PFE_SI,PG_SI,PM_SI,PPL_SI,REX_SI,SLB_SI,SNY_SI,SO_SI,SRE_SI,T_SI,TSM_SI,UL_SI,UNH_SI,UPS_SI,VZ_SI,WMT_SI,XOM_SI,DATE,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
944552000,3213400,5452100,251276000,4992800,337131800,21201,3270405,5509900,416780,51924500,5456900,454000,39917200,194900,42558500,5733900,1841000,4706608,7464500,6208067,8593279,1253900,8453047,101615457,7453800,2359316,1904300,18942,42450700,8194500,22139600,11752000,2298500,7223000,3996300,4194200,3048365,9047100,10933574,94705100,8270000,520105,7359016,36380600,5594700,11449400,25492360,10823300,4548900,5843891,164400,10820000,2555700,3413500,2331200,31175831,7762500,1009600,6907700,3692400,9582000,21769200,14769600,2012-02-16,12779.8095703125,21.59000015258789,1342.6099853515625,101.9000015258789,1718.4000244140625,1.9190000295639038
535805200,2359400,4968700,148362000,4927300,355445600,48273,2886911,12135500,1129960,30968200,4296000,247900,47056400,210000,54249700,5666500,2198500,3551901,7758700,5305200,10817411,1115900,12118426,98331193,11555900,3324524,1630300,7884,74254100,9057500,28009300,14841800,2734000,7688000,4931700,6311200,3390182,10222700,18826586,70036500,7547600,286983,7480548,34061000,3477800,14646300,36507609,10281600,5418400,3826820,121200,8603800,2413500,4264100,2049200,41467680,7889600,562900,6387400,7105100,12110000,24575400,16597200,2012-02-17,12903.330078125,18.729999542236328,1358.06005859375,102.3499984741211,1733.5999755859375,2.0299999713897705
605595200,2546400,5912900,135130000,3978100,333407700,36857,3270966,8462000,906360,45487500,7520200,177300,28840400,174100,41222900,7149000,3037500,4354438,5675100,2969800,9055238,1327300,8747991,99603946,20475700,2342219,1530000,5836,34911800,8081700,22804200,13424800,1738700,11588000,4474800,8744500,2878413,8709400,11373106,50829900,7985200,269487,6530720,20612200,3363900,6581800,24555881,10037700,5134700,3540155,163200,8227200,1707100,3507400,2136200,33614771,9565000,694900,7502200,3652400,12025500,71684400,15481300,2012-02-21,12949.33984375,18.40999984741211,1361.219970703125,104.6500015258789,1736.0999755859375,2.0230000019073486
483302400,1644800,4293000,115708000,3764800,228867800,206465,2778847,20119500,1231620,38321200,5004800,195900,42155200,168100,36219200,7150000,1821700,3383925,6176200,3442567,9086222,1423200,8529856,78974912,11639500,2652906,1716500,9010,51973800,8150600,23416900,13766400,1241400,10087000,3918900,10194100,3169400,8126300,10304984,49253200,5201200,336355,3375788,25207600,3879100,5506300,30213332,7029500,5085700,5606936,107700,8156000,3044600,2877600,1877400,20829036,7314500,678500,6760100,3284900,9565600,85890600,11983200,2012-02-22,12966.2197265625,18.850000381469727,1362.1099853515625,106.01000213623047,1758.699951171875,2.053999900817871
568027600,21267100,3881300,103076000,4187200,144231800,75019,3004728,8536800,494520,34682100,5064900,205200,40036800,125700,30008000,5504800,8797300,4299686,6271000,3574067,7148518,1052600,9520917,82508106,9232100,3827477,2198600,4403,33800100,8991500,31361400,11120000,7431200,8216000,4166500,5691500,4223435,7046000,10823954,35034700,23902800,367866,3233610,25319100,4375500,19031400,41009664,20163300,4272600,16273996,159600,7399100,2718800,2978100,3648000,29748824,9306400,752700,7195800,3018200,14270700,44640900,12404600,2012-02-23,12937.080078125,18.729999542236328,1357.530029296875,105.94999694824219,1774.0,2.0380001068115234
415072000,10845200,3231100,73374000,3347000,163128200,59037,2602402,7624900,415480,26596200,4473500,257800,32293400,132800,27220500,5833300,8602700,3099154,6150600,6976400,12700297,1816100,4992199,77714204,9730700,2705352,1316600,11161,39309500,10478200,17586400,12485400,7279200,12869000,3661800,5064800,3019661,8970000,8896996,35575400,25763600,248786,4893325,24952400,1807800,16088000,34679867,17777100,4023000,12815439,110400,5083900,2129600,3487400,2005400,24194379,7352500,1047000,5004500,3575300,9693000,29777700,10767100,2012-02-24,12981.2001953125,16.68000030517578,1363.4599609375,108.66000366210938,1778.5,1.9859999418258667
547582000,7832800,3170500,74124000,5379400,298930800,30660,3187564,13694600,336180,36057200,4909600,462000,24301200,156100,37170200,7723400,11687600,3930555,9132300,2722933,5315543,1357400,7829398,72827958,9804600,3691119,3469700,5939,46022400,8523000,34030400,12086200,2905000,8754000,4044500,6132700,3603428,18754200,17304052,34568400,40980000,235412,3323225,30419400,4721000,25483800,37747640,17903200,4340200,14720421,181800,5594400,1530300,2921800,2031800,40556636,5314700,704100,5355900,3439000,14543700,36776400,13323500,2012-02-27,12981.1298828125,19.100000381469727,1365.199951171875,109.66999816894531,1773.5999755859375,1.9390000104904175
600387200,4622400,3839000,115290000,3667400,193443200,46968,3121200,8911200,1047540,38179400,4013200,416700,27391800,141300,34349100,9132500,2443500,3773142,6895200,2437600,6082297,1286100,7307910,114330940,7947700,3196767,2967400,11468,32820500,11581400,37900900,9049000,1866000,9691000,4365800,4408500,2987249,8954600,9916071,45230600,6014000,295502,3315636,29889400,1576500,6407500,30038051,13468100,4728900,2999034,168600,6347500,2098900,2810500,4523200,26874552,7511800,695200,4538200,3209000,12545900,32285700,14317600,2012-02-28,12976.740234375,18.670000076293945,1367.56005859375,107.94999694824219,1767.9000244140625,1.9259999990463257
952011200,7184200,4155300,106006000,4631800,266720500,75671,4306434,6679600,708500,43322100,6780300,359100,34100800,202100,46229800,10572800,2497800,7016169,14858700,3196700,8640526,1841000,9318452,125946315,11348600,4762372,4624100,9113,41856200,11489100,41187700,23464400,2832200,10991000,5461000,7145200,3920129,13801000,15971520,59323600,9810400,452687,3194215,33160700,3160200,7013800,38202652,14742500,5817000,4830041,168300,8363200,2809100,4513900,5813400,35125323,10514800,1342700,5582600,4314300,15137500,34453200,18293200,2012-02-29,13005.419921875,17.799999237060547,1372.199951171875,106.45999908447266,1789.9000244140625,1.9190000295639038
683270000,4855500,4770400,98720000,3343100,197850100,39140,2116896,6451900,395200,47853800,7465000,236500,26189600,161000,43149300,5980100,2473400,4059252,7995900,2823433,6933030,1606000,7790274,89843498,7940900,4196694,1871600,10137,39413000,8813800,44376700,15294200,1608300,8726000,4086100,4965700,3020139,9722700,18920068,77344100,8026800,562699,1881799,32909600,2223600,7660300,50123497,11967000,4944700,4349474,183000,6116700,3936100,2969900,4150800,28574568,6178400,2235100,4258200,3659700,11613900,48851700,12638500,2012-03-01,12952.2900390625,18.020000457763672,1365.9000244140625,106.81999969482422,1698.5999755859375,2.0329999923706055
431712400,3830400,3079200,73156000,2806600,143887500,35879,1787435,6739100,322400,32112000,5404800,192000,22269800,267000,27449600,5377100,1782500,4033215,5070500,1915233,6092812,1057800,7559932,63167885,5916700,2865625,983600,6758,29632800,6063900,34897900,11995800,1334200,9652000,4311700,3588200,3373318,7201000,13676819,47314200,6076000,423192,2507987,28177200,2302100,6011800,26050453,7022200,4183300,3167168,267900,6636700,1493200,2294800,2408600,31170138,6143400,1553400,4408900,1992900,11979300,29544300,11343400,2012-03-02,12980.75,17.649999618530273,1374.0899658203125,108.75,1723.0,2.006999969482422
809124400,3409800,3952100,93654000,4156800,196328300,42076,3138352,21032600,690300,33306000,8392200,179200,26689200,188200,31971300,5941500,1513900,3394191,9288800,2148733,6419898,1887800,7422653,63970883,9044600,3599758,1511700,9727,32332200,7601000,30806900,10338600,1458500,8318000,6313200,3276200,3231472,8968000,19558929,45240000,5246800,353210,2409667,33786600,2014800,5646600,28109969,6933400,4097400,2812111,243600,6201100,1482300,4262900,2575000,51997717,6702200,829500,4739900,2102500,13777600,28953000,12803100,2012-03-05,12977.33984375,18.270000457763672,1369.5899658203125,106.75,1705.5,1.9930000305175781
810238800,4467500,6155500,112244000,5455700,262871200,62298,3895475,10551800,755560,49832100,12630800,293600,28928600,267900,36742300,7480800,1674100,4673429,10434500,2262633,7960135,2307300,11737034,127451937,9087000,5226934,2529100,12082,37196700,9511100,33927500,13161200,1442200,9358000,6713900,5866400,4243288,13204000,19487874,51932900,4798000,332142,3621085,28971600,1835900,7231200,38474057,9827000,6932900,4200773,159000,10354000,4646100,6172300,2365800,33692755,7497600,1003400,4445700,3290300,11276800,27171300,16507900,2012-03-06,12958.650390625,20.56999969482422,1363.6300048828125,107.11000061035156,1708.699951171875,1.9769999980926514
798520800,7574200,3281700,99030000,4279000,328331900,29681,2767749,5261100,885300,34763400,7385800,284300,25720400,174900,34751400,6867900,1616200,3787574,7793500,2771767,9764089,1085400,11361901,50769586,10648900,6110747,2910700,3379,32720900,8591800,22875100,10933800,1280500,8394000,5873500,5498500,3768357,10456700,17679760,34340400,5192800,271228,2621038,23691100,2648400,7509000,34605560,7470800,4852700,3628301,174300,6386200,2342900,3253300,2239600,21902270,9138800,1177300,4474900,2552500,10642900,44750700,14767700,2012-03-07,12756.1201171875,20.43000030517578,1343.3900146484375,104.93000030517578,1676.0,1.9500000476837158
516457200,3070800,3867900,84430000,3881200,160282000,45338,2867518,5905400,313300,35951400,6171200,317700,20373400,187100,36655500,5505400,1367200,2603408,6163800,2582400,6317552,1197900,7508684,54021731,10433000,4328332,1826000,5529,37261600,11311100,22052300,33754800,1159400,7095000,16841200,4554600,3113427,34690700,42886256,36747400,5630800,288723,2188699,30927300,1838100,4398300,38896500,5811500,3738200,2899077,144300,6017200,2627300,3174700,7577800,24819174,5385700,932800,4883600,3405400,12177800,23386800,19032000,2012-03-08,12835.5302734375,18.079999923706055,1352.6500244140625,106.23999786376953,1686.4000244140625,2.0
418919200,2491700,3167100,90212000,5535900,195281400,61320,2734231,10283600,295880,42006000,6526500,461700,18266600,214000,26274400,5704200,1728400,2962869,6896400,1929933,9211420,1129900,7820613,107224403,8799200,3414626,2035400,6553,29396700,8410600,33494200,36742600,1177800,7354000,7808700,6642100,2342127,34990900,46658008,34628400,7049200,229550,1777676,30056300,2372400,4096100,41506625,5710200,3601500,2583315,249000,6691300,1369000,3761600,7279400,25423448,5586600,552800,4743200,2954900,11755900,18878700,17042500,2012-03-09,12908.6201171875,17.15999984741211,1365.969970703125,106.91000366210938,1698.800048828125,2.0190000534057617
407282400,3655600,3177400,51752000,2833500,165298900,27072,2850591,5006800,371280,38513800,6499200,273700,17551200,170100,26316200,5324700,2355000,2978045,6834500,2568833,30459011,1181700,7376080,67010233,9458800,3891670,2559600,3379,24006900,7284700,30763800,18143600,1113600,6463000,4503100,4180500,2450963,16206000,11395323,34073600,6857200,363835,1701230,40933900,2560600,8098100,37946213,8825500,8037600,3018359,292500,8034900,980400,3246800,7923800,27235739,7423400,780600,4567000,3243400,9557800,22730400,19014000,2012-03-12,12920.580078125,15.789999961853027,1370.780029296875,107.5,1708.0999755859375,2.003000020980835
690855200,5184500,2794600,88116000,4532700,385984100,57732,5373289,4110000,411840,91242400,8077600,272000,22979000,181700,33326000,7331000,1900200,4133495,15051900,3017267,14515747,1532000,13338766,90168712,10853100,4664194,2847100,5291,33796800,9884100,77277600,18068000,1626500,7528000,6350900,6752300,3716092,14942500,15722725,48951700,7364400,391040,1937153,32329200,2545200,7450800,47106106,9056700,5132900,3692828,400500,9371700,1582100,2688300,2709200,31464330,6853900,681600,6497400,4442600,10440300,26203800,16853300,2012-03-13,12953.2001953125,14.0,1371.9200439453125,106.55000305175781,1698.4000244140625,2.052000045776367
1418844000,5556200,3484200,73994000,5297100,488077000,99155,5554555,8380800,415220,113680500,6181000,236100,22330800,151500,41190400,8819400,2584500,2929244,10991300,2497000,9689502,1113500,14888583,117916329,10076400,3418611,1986000,11701,46835700,9612200,68028700,12918000,2039300,6175000,7209100,5288600,3541236,10634600,12322384,41986900,7512800,325913,2505085,30994400,3005700,6930200,38693816,8056200,5170700,2728688,301500,8145300,1827600,3885600,2789600,32445944,6642900,1037300,6684000,3453000,11406800,19125000,16187300,2012-03-14,13177.150390625,14.420000076293945,1395.949951171875,106.69000244140625,1676.9000244140625,2.187000036239624
1159718000,5222800,3891200,83202000,4850700,489593000,47621,3958699,8729900,365560,61559900,5316700,214900,22826200,167100,55020200,8899400,2206900,2660690,6123600,2656300,8807364,1515000,15926802,97769094,8869200,2820837,2131400,14449,34191900,11372900,57117700,17991400,1382000,5888000,5768200,6326300,3889631,8475100,12833808,49068300,8405600,840247,2758975,35528500,5260800,4734500,32575767,8611500,4849500,2398647,316500,6748600,1829100,3557000,2209200,26484237,7049200,1010400,4598700,3956700,10102800,20265000,14523600,2012-03-15,13192.9697265625,15.319999694824219,1394.1700439453125,105.5,1646.300048828125,2.3320000171661377
825487600,4905200,8288800,98680000,7079200,582294100,63277,3256169,9926900,411840,46028600,5776000,375300,41784200,382500,56363000,11092500,2834300,6089548,8952100,3714200,11423356,1762500,16533841,122477361,13267200,5346930,2941800,6309,54672100,17707000,48844500,22898800,2116300,7608000,7337000,8825200,5988492,12960900,19446164,65626400,10953600,310890,2635769,38651200,4668700,8870500,69272253,15713500,7930600,4795577,246600,11839000,1888800,7134800,3069000,37954181,5240700,1624400,8510100,4612000,22440500,36231300,30991300,2012-03-16,13253.509765625,14.430000305175781,1402.550048828125,105.44000244140625,1660.0,2.3320000171661377
901236000,2925200,2938700,78068000,2683800,669479900,94589,2530882,6203400,289900,72146000,4736500,220500,19612200,203500,30276500,5695000,1644700,2478728,6382500,2217333,7709878,906400,8915547,87237768,9028200,2387007,1727700,10582,26937200,7321800,41509300,10652400,900000,8011000,4634500,3706700,3092138,7742700,10215275,44789200,7478800,481083,3826987,32519400,2539100,6555900,23501881,7038900,3724600,3029203,376800,5659200,1287600,4221100,3296600,26143704,7112900,1683500,5347700,11886200,10245200,24755700,10770400,2012-03-19,13231.9404296875,15.420000076293945,1404.1700439453125,107.18000030517578,1661.199951171875,2.2709999084472656
816662000,2909000,3316400,183308000,4384000,451213900,513391,4395777,8244600,770380,58269900,8086900,285000,20913400,163000,61659600,6158300,2340200,3094244,6853900,3324533,7020235,853300,9918878,61850967,7629300,3374243,2068800,21469,22684900,7760400,34796200,10180400,1355500,5960000,4757100,4971500,2972419,6278100,14515848,41566800,4334000,561508,7870032,46126400,2936500,7676400,25468329,6139000,4578900,3783122,198300,6569000,1649300,4518700,2757600,24010872,5302400,911000,5378100,5137500,9583600,23734500,13613800,2012-03-20,13238.4501953125,15.819999694824219,1409.5899658203125,107.81999969482422,1648.0999755859375,2.3340001106262207
644042000,3587900,4316900,84288000,3644100,326573800,102091,2346253,6997700,306020,46300300,7925000,235500,22079800,93500,39135200,7549900,1462600,2046215,9582000,3396433,6402934,910800,10662967,99154267,10347800,3967402,1254900,6512,22212900,7839600,27267900,19870800,1289800,5995000,6038600,4965000,2910825,6336200,12048856,37928600,4175200,442611,3146004,94678000,2759200,6555500,28106175,6120400,4892200,4125403,152100,14069500,1824800,2891100,2470600,27916937,7137700,636000,6252500,3846800,9852500,21908400,14212400,2012-03-21,13170.7900390625,14.720000267028809,1405.52001953125,106.33000183105469,1657.800048828125,2.3450000286102295
623870800,3078600,6085000,74792000,4921400,264520500,102417,4819627,6422700,329160,51433700,9449700,316100,24280600,199400,32211700,8282100,2416300,4511553,8560200,4278967,8523459,969300,10591458,96769361,7195700,5576432,1488800,1018,23395100,10621300,27457200,14252800,1412400,6306000,7721200,3774400,3664783,6315300,13615092,31749500,5495200,322066,2743240,59763200,11245900,5149000,22238873,7321000,6051300,5418295,133200,15866700,1860100,4685100,2732000,106260930,6137600,899800,7550900,3711800,40728600,17132400,13884400,2012-03-22,13124.400390625,16.040000915527344,1402.8900146484375,106.80999755859375,1648.0,2.257999897003174
430488800,3368700,3663700,119680000,2518400,283110900,131120,3147768,3559300,361920,34154700,6025000,531000,16772000,182700,27646700,6600300,1914100,3468434,8519000,3710133,6020889,1238200,7138810,77898894,8655700,4303053,1537200,2239,24899500,8062500,30639300,16206600,1032600,6644000,6041500,4952700,2782016,10504300,11283292,35912200,4865600,257579,2386120,36696300,9672500,5356000,24517410,6006400,6264900,4490981,144600,11529300,1287200,2941100,2970000,102966288,6650100,660900,6471200,4198300,40367200,20873100,12557700,2012-03-23,13045.990234375,15.649999618530273,1392.780029296875,105.5199966430664,1652.5,2.253000020980835
595742000,2570500,5048500,152274000,3715800,241605700,60668,3370959,3662700,583960,27895100,4570800,287300,27013400,182100,29098800,5311100,1697100,3494769,10850200,2818767,6979296,1867300,8964875,73040752,11740100,5211096,1588100,12922,32799700,8503800,33529400,11536400,1340000,10460000,5644100,5753900,3076710,10004600,12576734,36758300,4547200,327470,2039267,30044300,10123000,5211800,35138147,7818800,6321400,4630127,263700,10051000,2103700,2934800,2259200,100051635,9689000,699700,5098400,3218600,45995300,18644400,17336800,2012-03-26,13082.6201171875,14.510000228881836,1397.1099853515625,106.79000091552734,1665.0,2.2690000534057617
607129600,2034500,5209200,192016000,3510700,250069600,29355,2281235,7580000,392600,31146600,4211400,145300,23676400,137200,44476400,4327700,1869300,3311616,9343100,2656633,8111131,1135400,7996140,80588939,7785700,3071422,1446200,5495,24365100,10723800,33026400,11430400,1119700,7299000,4877500,6135400,2760846,9632700,13298596,36274900,4517200,406246,2488903,31710000,3139900,5274800,64566248,7936900,5187900,6076551,171000,16967700,2350900,3990600,2974600,36945955,5885600,489700,7455900,3059400,21677300,22054800,12509200,2012-03-27,13242.08984375,14.520000457763672,1416.550048828125,107.08999633789062,1687.800048828125,2.2320001125335693
655460400,2830900,3431700,124900000,3412200,234021500,47947,4089632,5386500,435760,36305600,10244900,138400,27187000,150300,39839300,6816400,1779100,3773737,9444300,3344267,7318861,1351100,11566390,101936657,7982700,2870031,2049800,7021,35152000,10305500,29755800,26260600,1353700,6837000,5055400,4347800,2738362,7743400,17066470,41344800,4900400,356507,1956348,29405300,2571200,5833300,34751539,7534600,6090500,3787417,179100,10484000,3567500,2920000,2682400,41556653,10838900,791000,5435300,3656600,20044400,21372000,16155300,2012-03-28,13195.3896484375,15.579999923706055,1412.52001953125,106.80999755859375,1670.0999755859375,2.2119998931884766
608238400,3746900,3092000,114224000,3587600,253625800,61972,3719590,8496100,478920,32684100,8316800,337000,24489000,165600,36518000,5793900,1495400,3623168,10402500,2721000,8151368,1430700,8484847,77260510,5491400,2861115,3355800,6105,39616000,9553300,32262300,41063600,1331500,5092000,4103600,3827700,2639692,6738000,18432434,37038500,4254000,330401,2172517,34035400,1736600,6320700,35155432,6917400,4906400,4887481,184800,11229700,2461600,3425900,4864200,38019322,7107500,724500,17258500,3231500,18848600,20075100,13199700,2012-03-29,13125.990234375,16.84000015258789,1405.3900146484375,105.58000183105469,1661.800048828125,2.193000078201294
731038000,3798400,3857300,88762000,3203800,250234500,66212,3504246,9395200,427180,23966200,4780300,433100,19683400,272600,35673900,6121000,2285400,5419130,9096000,4184833,7174034,1259400,8548197,92774443,7713000,2816012,1693500,6512,43024400,11307700,25945800,26555800,1275100,10180000,4429500,5595600,2956273,10089400,14794302,31749400,6602400,317486,2752949,32006100,3414800,5949300,35830835,8670300,6974800,4395534,164400,10874100,2344600,4256000,3677400,28791307,7648300,1269500,10802600,3470100,12023200,20824200,12968300,2012-03-30,13147.9404296875,14.880000114440918,1403.31005859375,103.29000091552734,1660.5999755859375,2.1519999504089355
598351600,3609300,4508500,128606000,4104600,179229000,75671,3252469,6212100,436020,23825400,5211700,223100,23701200,203200,30716500,5188400,2015200,3945284,7653800,3549033,7232638,1222300,9216417,91710470,8435800,3156908,1904400,8954,28853500,8785900,27669300,14579000,1678000,8944000,4603000,4842400,3158516,9773400,11990063,35853600,8510000,399284,2317486,28525300,2247800,5203800,36631665,8595200,4848300,3545523,183900,8855600,2277600,3370000,4849400,28726563,7762700,1263800,9105900,2979300,13260300,19397700,13853300,2012-04-02,13211.3603515625,16.350000381469727,1408.469970703125,103.2699966430664,1670.4000244140625,2.200000047683716
834559600,4368200,4790100,100014000,3485900,190453400,155257,8005509,5333900,637520,30799800,5828000,282100,25682000,231100,64106700,4690300,2416400,3951831,7996400,4022600,8577015,1188800,9138940,82102591,8669600,2675458,9042500,16484,34152500,9128400,31036400,12989200,1257700,11526000,5422200,3778300,2748886,7334400,11473609,42752100,5702800,427589,2465132,29995400,2895600,5108400,39670241,6954100,7640600,3406807,191400,10094100,2267700,4455900,8077800,29136474,8125600,943200,7948100,2947100,13047600,33540300,17714900,2012-04-03,13258.9599609375,15.609999656677246,1418.97998046875,105.04000091552734,1677.5999755859375,2.1610000133514404
572980800,2574700,3602400,109138000,2490500,228560600,40445,7042122,10677900,532220,45697800,5583200,376000,22310400,165800,43848100,5430600,2122500,3154501,8560700,4075067,7138563,1528900,9117094,65348026,6280000,3038381,7813100,6512,30845100,9432300,41342900,12487400,1632700,9824000,7768300,6398200,2861669,8607300,15940918,49455900,8737600,394155,3955550,31154000,2570500,4556500,32006291,8372200,7032900,7159974,212100,6752000,4716100,3337900,5792600,35226212,6057300,851200,4791300,2629600,13413100,32555100,17112800,2012-04-04,13198.1904296875,17.06999969482422,1413.0899658203125,104.08999633789062,1646.5,2.259000062942505
641298000,4047300,3858100,64350000,2640200,180868100,84478,2930294,7831400,300820,31465700,4576600,245200,22579000,110100,30611900,5982700,2166500,3554431,6340800,5679567,9161509,1586800,8338930,93095642,9558500,3077191,2244600,25336,22033800,7922700,28832300,11531400,1808400,8506000,5469400,4450200,2449886,7261500,14547078,50368600,11919200,369148,1642752,43273500,2709100,5755800,23249448,7696300,6328000,4197123,256200,7967700,4867500,2570900,2979000,28431046,8314700,1137300,4826800,2389200,11684800,19586100,11954700,2012-04-05,13067.1796875,17.020000457763672,1398.7900390625,101.95999908447266,1620.800048828125,2.174999952316284
597536800,4027800,2769600,62718000,2443400,211427600,37836,1882047,4410100,313300,34335400,6335700,219600,20943400,137900,26416300,4983400,2213000,3206724,6813500,5098200,8484483,1365500,7587225,87635252,8302700,4863172,1342000,44261,22965500,6363400,29376400,9806800,1331600,8574000,6712700,4019100,2311509,8210600,12287066,31056400,7303600,155812,1331946,21528500,1844300,4526200,23731442,6890400,3422700,4071183,161700,6451000,2792900,2990100,3226400,25451649,8027100,914300,4755600,2386200,10516700,20495100,11027000,2012-04-09,13057.5703125,18.940000534057617,1397.449951171875,102.52999877929688,1645.300048828125,2.0320000648498535
889725200,7326100,3961900,89100000,5339000,377220000,46316,5065911,7275600,1694420,58489800,9162300,449000,24850600,338100,44896400,8907500,2680100,6372533,10682100,6208333,11295914,1567400,11361734,99652126,13245100,7205181,3229700,8649,36272100,12793200,38841000,17290600,1441100,12612000,7581600,5638100,4366596,10119200,14655337,54131300,8897200,501510,3939703,41175000,1940900,5715700,50714580,9436700,5615400,15802770,340800,11013900,4731600,3989700,5588400,46030978,11512600,2515400,5841700,4226800,15183100,28659300,19993700,2012-04-10,12929.4404296875,19.100000381469727,1382.1800537109375,102.33000183105469,1649.0,2.046999931335449
696614800,3852000,3132700,86756000,5099900,252563700,46968,3049008,6796700,478400,30680500,6178100,415200,18232400,206300,40610100,8570100,2480200,4360687,6358400,3622300,6718244,1775000,7893290,88289696,7631100,5216970,2329600,15364,26668200,10434100,32142200,12026600,1386800,5751000,6366600,4678800,3023129,10900400,11224709,43014000,8717600,573966,5087174,30390100,2677300,5376900,39614379,7593800,5166600,5298368,289500,8967400,6941300,3279900,3972800,28589926,6097900,1378400,6496000,3998400,12492900,23243100,15856200,2012-04-11,12716.919921875,19.219999313354492,1358.97998046875,100.94000244140625,1654.800048828125,2.0260000228881836
614336800,5655700,2721300,80558000,3938800,223979900,69474,3530477,5359000,179920,36908700,8973200,310100,28959800,198500,32041300,6451900,2517200,3153757,5538400,4082100,8563977,1759800,5887505,231127086,10472200,4890024,2284400,8242,37053200,13122300,33631100,10640600,1467900,5312000,5763900,3492800,2961296,5368400,13421107,38304000,7467200,553539,3215642,29414300,1912700,5843100,42644840,27847200,5058900,6081490,204300,9136900,3979900,3063800,4395200,26054864,7144700,1103800,4303200,4016100,9954200,22103100,15266200,2012-04-12,12806.4501953125,19.6299991607666,1368.77001953125,102.55000305175781,1660.0,2.0369999408721924
859644800,2558600,4543300,68636000,3329100,282354600,74367,3126357,5319500,227500,41220900,6321600,243300,23159200,151200,27901500,6847100,4782500,3030565,7311700,5471000,7791194,1541800,8411732,327595322,10430600,2853563,2162000,19231,34480900,11226600,58183900,10525600,1481300,10572000,5223700,5256400,3121201,17839400,21859289,39749200,15741600,290464,3931668,16685800,5064000,7412100,38924220,29792000,6023400,9006549,91500,7561800,4263600,4084000,4302400,33139058,9421500,1516600,5655400,3945000,15658000,20077800,13856500,2012-04-13,12986.2001953125,17.950000762939453,1387.6099853515625,103.66000366210938,1673.300048828125,2.0139999389648438
